case,step,cmd_vx,cmd_vy,cmd_yaw,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,raw_action_abs_max,sent_action_abs_max,q_target_abs_max,q_step_abs_max,BL_hip_joint_raw_action,BL_hip_joint_sent_action,BL_hip_joint_q_target,BL_hip_joint_qd_fake,BR_hip_joint_raw_action,BR_hip_joint_sent_action,BR_hip_joint_q_target,BR_hip_joint_qd_fake,FL_hip_joint_raw_action,FL_hip_joint_sent_action,FL_hip_joint_q_target,FL_hip_joint_qd_fake,FR_hip_joint_raw_action,FR_hip_joint_sent_action,FR_hip_joint_q_target,FR_hip_joint_qd_fake,BL_thigh_joint_raw_action,BL_thigh_joint_sent_action,BL_thigh_joint_q_target,BL_thigh_joint_qd_fake,BR_thigh_joint_raw_action,BR_thigh_joint_sent_action,BR_thigh_joint_q_target,BR_thigh_joint_qd_fake,FL_thigh_joint_raw_action,FL_thigh_joint_sent_action,FL_thigh_joint_q_target,FL_thigh_joint_qd_fake,FR_thigh_joint_raw_action,FR_thigh_joint_sent_action,FR_thigh_joint_q_target,FR_thigh_joint_qd_fake,BL_calf_joint_raw_action,BL_calf_joint_sent_action,BL_calf_joint_q_target,BL_calf_joint_qd_fake,BR_calf_joint_raw_action,BR_calf_joint_sent_action,BR_calf_joint_q_target,BR_calf_joint_qd_fake,FL_calf_joint_raw_action,FL_calf_joint_sent_action,FL_calf_joint_q_target,FL_calf_joint_qd_fake,FR_calf_joint_raw_action,FR_calf_joint_sent_action,FR_calf_joint_q_target,FR_calf_joint_qd_fake
real_xsens_calm__backward_slow,71,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.009103153832256794,-0.009112798608839512,-0.9999170303344727,1.6600452661514282,1.3082127571105957,0.3270531892776489,0.0,0.5008418560028076,0.41814982891082764,0.10453745722770691,3.1009514331817627,0.7946268916130066,-0.24124473333358765,-0.06031118333339691,4.0,-1.6600452661514282,-0.3111784756183624,-0.0777946189045906,-4.0,1.1303746700286865,0.5490695238113403,0.13726738095283508,4.0,0.022010885179042816,-0.03225317597389221,-0.008063293993473053,2.034902572631836,0.6345266103744507,0.3689555525779724,0.0922388881444931,4.0,-0.4370080232620239,-0.3645839989185333,-0.09114599972963333,-2.7159006595611572,1.53670334815979,0.10504323244094849,0.02626080811023712,4.0,0.04270637780427933,-0.16307330131530762,-0.040768325328826904,4.0,0.4201347231864929,0.6877886652946472,0.1719471663236618,-4.0,0.32636553049087524,-1.2985422611236572,-0.3246355652809143,3.9999992847442627,1.6534919738769531,1.3082127571105957,0.3270531892776489,4.0
real_xsens_calm__backward_slow,72,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.009045385755598545,-0.009139543399214745,-0.9999173283576965,4.807587146759033,1.3784489631652832,0.3446122407913208,0.0,0.1504172384738922,0.21735039353370667,0.054337598383426666,-2.509993076324463,0.000864177942276001,-0.05966305732727051,-0.014915764331817627,2.269771099090576,4.807587146759033,0.0088215172290802,0.00220537930727005,4.0,0.9341097474098206,0.8378497362136841,0.20946243405342102,3.609752655029297,-0.27627697587013245,-0.2152710258960724,-0.0538177564740181,-2.2877230644226074,-0.06516963243484497,0.048955559730529785,0.012238889932632446,-4.0,-0.24073100090026855,-0.27169424295425415,-0.06792356073856354,1.1611219644546509,-0.597948431968689,-0.21495676040649414,-0.053739190101623535,-4.0,-2.5451242923736572,-0.48307329416275024,-0.12076832354068756,-4.0,0.6959270238876343,0.6938924193382263,0.17347310483455658,0.07629692554473877,1.8581997156143188,-0.9785422682762146,-0.24463556706905365,4.0,1.4018610715866089,1.3784489631652832,0.3446122407913208,0.8779525756835938
real_xsens_calm__backward_slow,73,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.00910711009055376,-0.009062054567039013,-0.9999175071716309,2.4915771484375,1.698448896408081,0.42461222410202026,0.0,1.0073647499084473,0.5373504161834717,0.13433760404586792,4.000000476837158,0.5611602067947388,0.2603369355201721,0.06508423388004303,4.0,-0.18057677149772644,-0.13322719931602478,-0.033306799829006195,-1.775609016418457,-0.35040560364723206,0.5178497433662415,0.12946243584156036,-4.0,0.4781574606895447,0.10472896695137024,0.02618224173784256,4.0,0.1258302628993988,0.10661158710718155,0.026652896776795387,0.7207003831863403,0.2861655056476593,0.04830574989318848,0.01207643747329712,4.0,1.2203997373580933,0.10504323244094849,0.02626080811023712,4.0,-0.06418251246213913,-0.16890519857406616,-0.04222629964351654,3.9271013736724854,0.600529670715332,0.6238703727722168,0.1559675931930542,-0.8752756118774414,0.8048032522201538,-0.658542275428772,-0.164635568857193,4.0,2.4915771484375,1.698448896408081,0.42461222410202026,3.9999992847442627
real_xsens_calm__backward_slow,74,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.009105553850531578,-0.00912006851285696,-0.9999170303344727,2.862832546234131,1.3784489631652832,0.3446122407913208,0.0,0.8911384344100952,0.8026914000511169,0.20067285001277924,3.3167624473571777,0.2309190034866333,0.238273486495018,0.0595683716237545,-0.2757931053638458,0.9897210001945496,0.18677279353141785,0.04669319838285446,4.0,2.862832546234131,0.8378497362136841,0.20946243405342102,4.0,-0.9624489545822144,-0.2152710258960724,-0.0538177564740181,-4.0,0.4539473354816437,0.3671134114265442,0.09177835285663605,3.256273031234741,-1.0596007108688354,-0.27169424295425415,-0.06792356073856354,-4.0,-0.8463340997695923,-0.21495676040649414,-0.053739190101623535,-4.0,-0.04002832621335983,-0.07224754244089127,-0.018061885610222816,1.2082207202911377,0.11642595380544662,0.30387037992477417,0.07596759498119354,-4.0,-2.0731189250946045,-0.9785422682762146,-0.24463556706905365,-4.0,0.17974227666854858,1.3784489631652832,0.3446122407913208,-3.9999992847442627
real_xsens_calm__backward_slow,75,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.009041576646268368,-0.009144731797277927,-0.9999173283576965,1.7366870641708374,1.0584490299224854,0.26461225748062134,0.0,-1.2230405807495117,0.4826914072036743,0.12067285180091858,-4.0,0.07456173747777939,0.11548967659473419,0.028872419148683548,-1.5347976684570312,-0.18411827087402344,-0.09139549732208252,-0.02284887433052063,-3.4771037101745605,1.0589063167572021,1.003642201423645,0.25091055035591125,2.0724058151245117,1.6500910520553589,0.10472896695137024,0.02618224173784256,4.0,-0.6887763738632202,0.04711341857910156,0.01177835464477539,-4.0,1.7366870641708374,0.04830574989318848,0.01207643747329712,4.0,0.0762048065662384,0.0034144222736358643,0.0008536055684089661,2.729639768600464,1.2057223320007324,0.24775245785713196,0.06193811446428299,4.0,1.0516159534454346,0.6238703727722168,0.1559675931930542,4.0,-0.10792464017868042,-0.658542275428772,-0.164635568857193,4.0,0.18238192796707153,1.0584490299224854,0.26461225748062134,-3.9999992847442627
real_xsens_calm__backward_slow,76,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.009052476845681667,-0.009117728099226952,-0.9999175071716309,2.6392605304718018,0.9785422682762146,0.24463556706905365,0.0,-0.4017614424228668,0.1626914143562317,0.04067285358905792,-4.0,0.7551881074905396,0.4354896545410156,0.1088724136352539,4.0,0.1885409951210022,0.11855687201023102,0.029639218002557755,2.6244046688079834,-1.79232656955719,0.6836422085762024,0.1709105521440506,-4.0,-0.35561224818229675,-0.2152710258960724,-0.0538177564740181,-4.0,0.8534579277038574,0.3671134114265442,0.09177835285663605,4.0,-1.3900372982025146,-0.27169424295425415,-0.06792356073856354,-4.0,-0.053013816475868225,-0.0389067567884922,-0.00972668919712305,-0.5290147662162781,-0.15955385565757751,-0.057727277278900146,-0.014431819319725037,-3.8184967041015625,1.6509279012680054,0.9438703656196594,0.23596759140491486,4.0,-2.6392605304718018,-0.9785422682762146,-0.24463556706905365,-4.0,0.8817735314369202,0.9259424209594727,0.23148560523986816,-1.6563326120376587
real_xsens_calm__backward_slow,77,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.009076961316168308,-0.009171963669359684,-0.9999167323112488,2.534912109375,1.2985422611236572,0.3246355652809143,0.0,1.3668179512023926,0.4826914072036743,0.12067285180091858,4.0,-0.7458127737045288,0.115489661693573,0.02887241542339325,-4.0,-1.1877028942108154,-0.2014431208372116,-0.0503607802093029,-4.0,-0.24357107281684875,0.36364221572875977,0.09091055393218994,-4.0,0.7522611618041992,0.10472896695137024,0.02618224173784256,4.0,-0.3538663387298584,0.04711341857910156,0.01177835464477539,-4.0,1.0166491270065308,0.04830574989318848,0.01207643747329712,4.0,-0.9858253002166748,-0.35890674591064453,-0.08972668647766113,-4.0,-0.5286880731582642,-0.3777272701263428,-0.0944318175315857,-4.0,1.4336858987808228,1.263870358467102,0.3159675896167755,4.0,-2.534912109375,-1.2985422611236572,-0.3246355652809143,-4.0,1.9015940427780151,1.2459423542022705,0.3114855885505676,3.9999992847442627
real_xsens_calm__backward_slow,78,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.009007547050714493,-0.009105128236114979,-0.9999179840087891,1.5940638780593872,1.5201835632324219,0.38004589080810547,0.0,-0.7925644516944885,0.1626914143562317,0.04067285358905792,-4.0,0.0188252255320549,0.042991332709789276,0.010747833177447319,-0.9062291383743286,-1.46159029006958,-0.5214431285858154,-0.13036078214645386,-4.0,0.41218748688697815,0.40005117654800415,0.10001279413700104,0.4551120102405548,-0.3039719760417938,-0.2017967402935028,-0.0504491850733757,-3.831571340560913,0.21598663926124573,0.17376834154129028,0.04344208538532257,1.5831866264343262,-1.1558388471603394,-0.27169424295425415,-0.06792356073856354,-4.0,0.9323983192443848,-0.038906753063201904,-0.009726688265800476,4.0,0.43137234449386597,-0.057727277278900146,-0.014431819319725037,4.0,-0.05577896535396576,0.9438703656196594,0.23596759140491486,-4.0,-1.5940638780593872,-1.5201835632324219,-0.38004589080810547,-2.7705163955688477,-0.5404590368270874,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,79,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008963750675320625,-0.009115548804402351,-0.9999182820320129,2.6576004028320312,1.8401834964752197,0.46004587411880493,0.0,0.09918893128633499,0.11506455391645432,0.02876613847911358,-0.5953357815742493,-0.6738676428794861,-0.27700865268707275,-0.06925216317176819,-4.0,-0.44710615277290344,-0.46569040417671204,-0.11642260104417801,0.6969090700149536,-1.535643219947815,0.08005118370056152,0.02001279592514038,-4.0,-0.8737002611160278,-0.521796703338623,-0.13044917583465576,-3.999999523162842,1.1665443181991577,0.4937683343887329,0.12344208359718323,4.0,-0.15850523114204407,-0.186802476644516,-0.046700619161129,1.0611470937728882,-0.25257408618927,-0.199157252907753,-0.04978931322693825,-2.00313138961792,-0.6715976595878601,-0.3777272701263428,-0.0944318175315857,-4.0,1.5549956560134888,1.263870358467102,0.3159675896167755,4.0,-2.6576004028320312,-1.8401834964752197,-0.46004587411880493,-3.9999992847442627,0.4429972767829895,0.6059423685073853,0.1514855921268463,-4.0
real_xsens_calm__backward_slow,80,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008927613496780396,-0.00915088877081871,-0.9999182820320129,1.3650181293487549,1.5201835632324219,0.38004589080810547,0.0,0.6692413687705994,0.43506455421447754,0.10876613855361938,4.0,-0.2856083810329437,-0.2834584414958954,-0.07086461037397385,-0.0806223601102829,0.031313296407461166,-0.1456904113292694,-0.03642260283231735,4.0,0.3356800377368927,0.2717728316783905,0.06794320791959763,2.3965206146240234,-0.4214607775211334,-0.4465447664260864,-0.1116361916065216,0.9406492114067078,0.10186596214771271,0.19984155893325806,0.049960389733314514,-3.6740846633911133,-0.3314347565174103,-0.2952767014503479,-0.07381917536258698,-1.35592782497406,0.984790563583374,0.12084273993968964,0.03021068498492241,4.0,-0.3783695697784424,-0.3782089948654175,-0.09455224871635437,-0.006021559238433838,0.5103576183319092,0.9438703656196594,0.23596759140491486,-4.0,-1.2265472412109375,-1.5201835632324219,-0.38004589080810547,3.9999992847442627,1.3650181293487549,0.9259423613548279,0.23148559033870697,4.0
real_xsens_calm__backward_slow,81,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008866910822689533,-0.00916303414851427,-0.9999186992645264,1.93782377243042,1.2459423542022705,0.3114855885505676,0.0,1.2691917419433594,0.7550645470619202,0.18876613676548004,4.0,0.677780270576477,0.03654155135154724,0.00913538783788681,4.0,-1.3375943899154663,-0.46569040417671204,-0.11642260104417801,-4.0,0.161393940448761,0.18898865580558777,0.04724716395139694,-1.0348021984100342,0.4259813725948334,-0.1265447735786438,-0.03163619339466095,4.0,0.2617177665233612,0.24624870717525482,0.061562176793813705,0.5800893902778625,0.9781339764595032,0.024723291397094727,0.006180822849273682,4.0,0.5050820112228394,0.4090222120285034,0.10225555300712585,3.602243185043335,0.46697863936424255,-0.058209002017974854,-0.014552250504493713,4.0,0.734564483165741,0.7868909239768982,0.19672273099422455,-1.9622430801391602,-0.06034444272518158,-1.200183629989624,-0.300045907497406,3.9999992847442627,1.93782377243042,1.2459423542022705,0.3114855885505676,4.0
real_xsens_calm__backward_slow,82,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008901070803403854,-0.009145594201982021,-0.9999185800552368,2.179388999938965,1.0222418308258057,0.2555604577064514,0.0,-0.6553966403007507,0.43506455421447754,0.10876613855361938,-4.0,0.3291737735271454,0.25601571798324585,0.06400392949581146,2.743427038192749,2.179388999938965,-0.1456904113292694,-0.03642260283231735,4.0,1.9586255550384521,0.508988618850708,0.127247154712677,3.999999523162842,-0.5615290403366089,-0.4465447664260864,-0.1116361916065216,-4.0,-0.18785913288593292,-0.0737512856721878,-0.01843782141804695,-4.0,-1.939879298210144,-0.2952767014503479,-0.07381917536258698,-4.0,-0.6174441576004028,0.08902221918106079,0.022255554795265198,-4.0,-1.0565876960754395,-0.3782089948654175,-0.09455224871635437,-4.0,-0.06625376641750336,0.46689093112945557,0.11672273278236389,-4.0,-0.9629279971122742,-1.0222418308258057,-0.2555604577064514,2.2242724895477295,-0.35217761993408203,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,83,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008874170482158661,-0.009225636720657349,-0.9999181032180786,2.4564361572265625,1.2459423542022705,0.3114855885505676,0.0,1.0124773979187012,0.7550645470619202,0.18876613676548004,4.0,0.2563706338405609,0.25628191232681274,0.06407047808170319,0.0033274292945861816,-1.7576937675476074,-0.46569040417671204,-0.11642260104417801,-4.0,-0.6026650071144104,0.18898862600326538,0.047247156500816345,-4.0,0.7512460947036743,-0.1265447735786438,-0.03163619339466095,4.0,0.5712223052978516,0.24624870717525482,0.061562176793813705,4.0,1.0460764169692993,0.024723291397094727,0.006180822849273682,4.0,0.17957143485546112,0.15693412721157074,0.039233531802892685,0.8488988876342773,0.1554260551929474,-0.058209002017974854,-0.014552250504493713,4.0,1.4357845783233643,0.7868909239768982,0.19672273099422455,4.0,-0.36565351486206055,-0.702241837978363,-0.17556045949459076,4.0,2.4564361572265625,1.2459423542022705,0.3114855885505676,4.0
real_xsens_calm__backward_slow,84,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008862564340233803,-0.009180480614304543,-0.9999186396598816,3.8083853721618652,1.0222418308258057,0.2555604577064514,0.0,-1.035312294960022,0.43506455421447754,0.10876613855361938,-4.0,0.1387300193309784,0.16811800003051758,0.042029500007629395,-1.1020488739013672,2.906765937805176,-0.1456904113292694,-0.03642260283231735,4.0,3.8083853721618652,0.508988618850708,0.127247154712677,4.0,-1.5830084085464478,-0.4465447664260864,-0.1116361916065216,-4.0,-0.07233068346977234,0.007314160466194153,0.0018285401165485382,-2.9866819381713867,-0.7414724230766296,-0.2952767014503479,-0.07381917536258698,-4.0,-0.402326762676239,-0.1630658656358719,-0.04076646640896797,-4.0,0.2271740436553955,0.15582828223705292,0.03895707055926323,2.6754660606384277,-0.5840157866477966,0.46689093112945557,0.11672273278236389,-4.0,-1.303343415260315,-1.0222418308258057,-0.2555604577064514,-4.0,0.7913520336151123,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,85,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008858012966811657,-0.009183586575090885,-0.9999186396598816,3.7713465690612793,1.2459423542022705,0.3114855885505676,0.0,0.5730605721473694,0.5385615825653076,0.1346403956413269,1.293712854385376,0.4438333511352539,0.3749045133590698,0.09372612833976746,2.584831476211548,-2.123145580291748,-0.46569040417671204,-0.11642260104417801,-4.0,0.019192375242710114,0.18898862600326538,0.047247156500816345,-4.0,0.35000020265579224,-0.1265447735786438,-0.03163619339466095,4.0,0.0714845359325409,0.05544194206595421,0.013860485516488552,0.6015973091125488,1.4028873443603516,0.024723291397094727,0.006180822849273682,4.0,-0.45281606912612915,-0.3803785443305969,-0.09509463608264923,-2.7164084911346436,0.1129288449883461,0.12365370988845825,0.030913427472114563,-0.4021821618080139,1.7341595888137817,0.7868909239768982,0.19672273099422455,4.0,0.165511354804039,-0.702241837978363,-0.17556045949459076,4.0,3.7713465690612793,1.2459423542022705,0.3114855885505676,4.0
real_xsens_calm__backward_slow,86,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008817752823233604,-0.009247953072190285,-0.9999184012413025,1.9845705032348633,0.9259423613548279,0.23148559033870697,0.0,-0.2901226580142975,0.218561589717865,0.05464039742946625,-4.0,-1.1217174530029297,0.0549045205116272,0.0137261301279068,-4.0,1.144065499305725,-0.1456904113292694,-0.03642260283231735,4.0,1.9845705032348633,0.508988618850708,0.127247154712677,4.0,-0.3728591501712799,-0.3112805485725403,-0.07782013714313507,-2.309197187423706,-0.400948166847229,-0.2645580470561981,-0.06613951176404953,-4.0,-1.4171016216278076,-0.2952767014503479,-0.07381917536258698,-4.0,0.6183925867080688,-0.0603785514831543,-0.015094637870788574,4.0,-0.2765226364135742,-0.1764785647392273,-0.044119641184806824,-3.7516534328460693,-0.4413951635360718,0.46689093112945557,0.11672273278236389,-4.0,-0.8659806847572327,-0.8250460028648376,-0.2062615007162094,-1.5350520610809326,0.16178864240646362,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,87,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.00875430554151535,-0.00922397617250681,-0.9999191761016846,4.011767864227295,1.2459423542022705,0.3114855885505676,0.0,0.8849462270736694,0.5385615825653076,0.1346403956413269,4.0,-0.08615434914827347,-0.05088963359594345,-0.012722408398985863,-1.3224269151687622,-3.2622179985046387,-0.46569040417671204,-0.11642260104417801,-4.0,-1.5062568187713623,0.18898862600326538,0.047247156500816345,-4.0,-0.14633795619010925,-0.1875736117362976,-0.0468934029340744,1.5463367700576782,0.27057015895843506,0.05544194579124451,0.013860486447811127,4.0,0.8698760271072388,0.024723291397094727,0.006180822849273682,4.0,-0.4552755355834961,-0.35655128955841064,-0.08913782238960266,-3.7021594047546387,-0.03406693786382675,-0.06966984272003174,-0.017417460680007935,1.3351091146469116,2.3133366107940674,0.7868909239768982,0.19672273099422455,4.0,-0.2843102216720581,-0.505046010017395,-0.12626150250434875,4.0,4.011767864227295,1.2459423542022705,0.3114855885505676,4.0
real_xsens_calm__backward_slow,88,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008695028722286224,-0.00920054130256176,-0.9999198913574219,1.603188157081604,0.9259423613548279,0.23148559033870697,0.0,-0.6626296639442444,0.218561589717865,0.05464039742946625,-4.0,-1.603188157081604,-0.3708896338939667,-0.09272240847349167,-4.0,1.5635085105895996,-0.1456904113292694,-0.03642260283231735,4.0,1.1484602689743042,0.508988618850708,0.127247154712677,4.0,-0.6664292812347412,-0.5075736045837402,-0.12689340114593506,-4.0,-0.060555364936590195,-0.03155604004859924,-0.00788901001214981,-1.0874748229980469,-0.7028632164001465,-0.2952767014503479,-0.07381917536258698,-4.0,0.9703153371810913,-0.03655129671096802,-0.009137824177742004,4.0,-0.21546125411987305,-0.17901340126991272,-0.04475335031747818,-1.366794466972351,-0.41379666328430176,0.46689093112945557,0.11672273278236389,-4.0,-1.458286166191101,-0.8250460028648376,-0.2062615007162094,-4.0,0.6818151473999023,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,89,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008644524961709976,-0.009206464514136314,-0.9999202489852905,3.39809513092041,1.2459423542022705,0.3114855885505676,0.0,0.1825648844242096,0.19156406819820404,0.04789101704955101,-0.33746904134750366,0.48377102613449097,-0.05088964104652405,-0.012722410261631012,4.0,-2.246232271194458,-0.46569040417671204,-0.11642260104417801,-4.0,-1.4112762212753296,0.18898862600326538,0.047247156500816345,-4.0,-0.7839909791946411,-0.7148866653442383,-0.17872166633605957,-2.5914132595062256,0.5280929803848267,0.2884439527988434,0.07211098819971085,4.0,0.6335476636886597,0.024723291397094727,0.006180822849273682,4.0,-0.6707709431648254,-0.35655128955841064,-0.08913782238960266,-4.0,-0.11783532053232193,-0.13312983512878418,-0.033282458782196045,0.5735445618629456,2.185737371444702,0.7868909239768982,0.19672273099422455,4.0,-0.8849718570709229,-0.8699904084205627,-0.21749760210514069,-0.5618050694465637,3.39809513092041,1.2459423542022705,0.3114855885505676,4.0
real_xsens_calm__backward_slow,90,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008689293637871742,-0.009238808415830135,-0.999919593334198,2.5727574825286865,1.01418137550354,0.253545343875885,0.0,-0.206803560256958,-0.10721166431903839,-0.026802916079759598,-3.734696626663208,-1.6968497037887573,-0.3708896338939667,-0.09272240847349167,-4.0,2.5727574825286865,-0.1456904113292694,-0.03642260283231735,4.0,1.6182019710540771,0.508988618850708,0.127247154712677,4.0,-0.6394942998886108,-0.6583423614501953,-0.16458559036254883,0.7068037986755371,-1.2648179531097412,-0.03155604004859924,-0.00788901001214981,-4.0,-1.2351951599121094,-0.2952767014503479,-0.07381917536258698,-4.0,0.9167265892028809,-0.03655129671096802,-0.009137824177742004,4.0,-1.165727138519287,-0.4531298279762268,-0.1132824569940567,-4.0,-0.48923927545547485,0.46689093112945557,0.11672273278236389,-4.0,-1.0622450113296509,-1.01418137550354,-0.253545343875885,-1.8023871183395386,0.6096806526184082,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,91,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008719624020159245,-0.00920596532523632,-0.9999196529388428,4.394773960113525,1.2459423542022705,0.3114855885505676,0.0,1.137163758277893,0.21278832852840424,0.05319708213210106,4.0,0.10711541026830673,-0.05088964104652405,-0.012722410261631012,4.0,-2.3109004497528076,-0.46569040417671204,-0.11642260104417801,-4.0,-1.7118228673934937,0.18898862600326538,0.047247156500816345,-4.0,-0.3826462924480438,-0.4515703022480011,-0.11289257556200027,2.584650754928589,0.05500856041908264,0.03336741030216217,0.008341852575540543,0.8115431666374207,0.896316647529602,0.024723291397094727,0.006180822849273682,4.0,-0.6526758670806885,-0.35655128955841064,-0.08913782238960266,-4.0,-0.36964288353919983,-0.390514612197876,-0.097628653049469,0.7826902270317078,2.401911735534668,0.7868909239768982,0.19672273099422455,4.0,0.34583818912506104,-0.6941813826560974,-0.17354534566402435,4.0,4.394773960113525,1.2459423542022705,0.3114855885505676,4.0
real_xsens_calm__backward_slow,92,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008724483661353588,-0.009171619080007076,-0.9999198913574219,2.0032362937927246,1.01418137550354,0.253545343875885,0.0,-0.23966023325920105,-0.10721166431903839,-0.026802916079759598,-4.0,-1.808322548866272,-0.3708896338939667,-0.09272240847349167,-4.0,2.0032362937927246,-0.1456904113292694,-0.03642260283231735,4.0,0.9852709174156189,0.508988618850708,0.127247154712677,4.0,-0.7273920774459839,-0.6584365963935852,-0.1646091490983963,-2.5858287811279297,-0.45678290724754333,-0.28663259744644165,-0.07165814936161041,-4.0,-1.1735197305679321,-0.2952767014503479,-0.07381917536258698,-4.0,0.5337391495704651,-0.03655129671096802,-0.009137824177742004,4.0,-0.33811891078948975,-0.3512178361415863,-0.08780445903539658,0.4912097156047821,-0.4555315375328064,0.46689093112945557,0.11672273278236389,-4.0,-1.6348497867584229,-1.01418137550354,-0.253545343875885,-4.0,-0.5542739033699036,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,93,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008714435622096062,-0.009218045510351658,-0.999919593334198,2.551607608795166,1.2459423542022705,0.3114855885505676,0.0,0.7562276124954224,0.21278832852840424,0.05319708213210106,4.0,-0.2649144232273102,-0.2914082407951355,-0.07285206019878387,0.9935174584388733,-2.1533496379852295,-0.46569040417671204,-0.11642260104417801,-4.0,-1.7571066617965698,0.18898862600326538,0.047247156500816345,-4.0,-0.8607833385467529,-0.8101966381072998,-0.20254915952682495,-1.8970005512237549,0.4976276457309723,0.03336739540100098,0.008341848850250244,4.0,1.080231785774231,0.024723291397094727,0.006180822849273682,4.0,-0.3196166157722473,-0.2488502860069275,-0.06221257150173187,-2.6537373065948486,-0.0409025177359581,-0.1184813380241394,-0.02962033450603485,2.9092063903808594,2.36611008644104,0.7868909239768982,0.19672273099422455,4.0,-0.934817910194397,-0.9546588063240051,-0.23866470158100128,0.7440321445465088,2.551607608795166,1.2459423542022705,0.3114855885505676,4.0
real_xsens_calm__backward_slow,94,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008693831041455269,-0.009198935702443123,-0.9999199509620667,2.2144951820373535,0.9259423613548279,0.23148559033870697,0.0,-0.7520803809165955,-0.10721166431903839,-0.026802916079759598,-4.0,-0.4795258045196533,-0.43249642848968506,-0.10812410712242126,-1.763602375984192,2.2144951820373535,-0.1456904113292694,-0.03642260283231735,4.0,1.2102100849151611,0.508988618850708,0.127247154712677,4.0,-0.5603718757629395,-0.6228280663490295,-0.15570701658725739,2.3421072959899902,-0.3895523250102997,-0.2838223874568939,-0.07095559686422348,-3.964872360229492,-0.05722139775753021,-0.03673522546887398,-0.009183806367218494,-0.7682314515113831,1.2070684432983398,0.07114970684051514,0.017787426710128784,4.0,-0.3896016776561737,-0.32182157039642334,-0.08045539259910583,-2.541753053665161,0.008962109684944153,0.46689093112945557,0.11672273278236389,-4.0,-0.7395793795585632,-0.7933492064476013,-0.19833730161190033,2.0163700580596924,-0.462013304233551,0.9259423613548279,0.23148559033870697,-4.0
real_xsens_calm__backward_slow,95,-0.07500000298023224,0.0,0.0,0.0,0.0,0.0,0.008658846840262413,-0.009254533797502518,-0.9999197721481323,2.8166308403015137,1.2459423542022705,0.3114855885505676,0.0,2.0457048416137695,0.21278832852840424,0.05319708213210106,4.0,0.2748105823993683,-0.11249643564224243,-0.028124108910560608,4.0,-1.00186026096344,-0.46569040417671204,-0.11642260104417801,-4.0,-1.347594976425171,0.18898862600326538,0.047247156500816345,-4.0,0.07584333419799805,-0.3028280735015869,-0.07570701837539673,4.0,0.25217464566230774,0.036177605390548706,0.009044401347637177,4.0,1.054744839668274,0.28326475620269775,0.07081618905067444,4.0,-0.35640040040016174,-0.2488502860069275,-0.06221257150173187,-4.0,0.13626891374588013,-0.0018215775489807129,-0.0004553943872451782,4.0,1.1319103240966797,0.7868909239768982,0.19672273099422455,4.0,-0.05220060050487518,-0.4733492136001587,-0.11833730340003967,4.0,2.8166308403015137,1.2459423542022705,0.3114855885505676,4.0
