step,sim_time,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,action_abs_max,q_abs_max,qd_abs_max,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,action_00,action_01,action_02,action_03,action_04,action_05,action_06,action_07,action_08,action_09,action_10,action_11
397,7.94,0.0,0.0,0.0,stop,2,1.46,73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.008993239142000675,-0.003413697239011526,-0.0016582586104050279,0.00702980812638998,-0.004388691391795874,0.009674523957073689,0.0057054623030126095,0.014333724975585938,-0.9998809695243835,1.4983563423156738,0.15319719910621643,0.02082095295190811,0.0,0.0,0.0,0.00702980812638998,-0.004388691391795874,0.009674523957073689,0.0057054623030126095,0.014333724975585938,-0.9998809695243835,0.0,0.0,0.0,0.09709944576025009,-0.15319719910621643,-0.028071636334061623,0.0935416892170906,-0.020536817610263824,0.062364935874938965,-0.010502384044229984,-0.012317431159317493,0.003145867493003607,-0.00019600358791649342,0.00015107388026081026,-0.0022740301210433245,-0.004105750005692244,0.006193308625370264,-0.009363288059830666,-0.008672811090946198,-0.0012010466307401657,-0.02082095295190811,-0.018977629020810127,0.007569334004074335,0.018256377428770065,-0.0017019604565575719,-0.007871349342167377,-0.0003078584559261799,0.3775583505630493,-0.5238556265830994,0.1922948956489563,0.4223827123641968,-0.0004900731146335602,0.040758468210697174,-0.1564791202545166,0.2998118996620178,-1.1973663568496704,0.5014327764511108,-0.8815172910690308,1.4987562894821167,0.3802584409713745,-0.5222513675689697,0.19914741814136505,0.42152732610702515,-0.005224112421274185,0.03987244516611099,-0.15902650356292725,0.3041219413280487,-1.1947346925735474,0.499561071395874,-0.8816602230072021,1.4983563423156738
398,7.96,0.0,0.0,0.0,stop,2,1.4800000000000004,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00942828506231308,-0.003252289490774274,-0.0013683605939149857,0.0054997894912958145,-0.006001325789839029,0.00947735458612442,0.005667984951287508,0.014273598790168762,-0.9998820424079895,1.499117374420166,0.15342848002910614,0.02537349797785282,0.0,0.0,0.0,0.0054997894912958145,-0.006001325789839029,0.00947735458612442,0.005667984951287508,0.014273598790168762,-0.9998820424079895,0.0,0.0,0.0,0.09678922593593597,-0.15342848002910614,-0.028223605826497078,0.09339544922113419,-0.020920420065522194,0.06229346618056297,-0.010889374651014805,-0.012115049175918102,0.0031223471742123365,-0.00020030913583468646,0.00014463509432971478,-0.00225439784117043,-0.007009858265519142,0.0047388095408678055,-0.007040171884000301,-0.007003358565270901,-0.008039712905883789,-0.02537349797785282,-0.021180687472224236,0.008840719237923622,0.010689865797758102,-0.0006470654043368995,-0.013311652466654778,0.004897851496934891,0.3802584409713745,-0.5222513675689697,0.19914741814136505,0.42152732610702515,-0.005224112421274185,0.03987244516611099,-0.15902650356292725,0.3041219413280487,-1.1947346925735474,0.499561071395874,-0.8816602230072021,1.4983563423156738,0.3782147169113159,-0.521640419960022,0.20280444622039795,0.4175792336463928,-0.002740565687417984,0.03718394786119461,-0.1571854054927826,0.30130794644355774,-1.196452021598816,0.5001172423362732,-0.8802639245986938,1.499117374420166
399,7.98,0.0,0.0,0.0,stop,2,1.5,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009607413783669472,-0.0031024112831801176,-0.001512385904788971,0.00552121177315712,-0.006043853238224983,0.009429140947759151,0.005628902465105057,0.01421714760363102,-0.9998831152915955,1.4994540214538574,0.15364938974380493,0.0253487266600132,0.0,0.0,0.0,0.00552121177315712,-0.006043853238224983,0.009429140947759151,0.005628902465105057,0.01421714760363102,-0.9998831152915955,0.0,0.0,0.0,0.09649025648832321,-0.15364938974380493,-0.02837466262280941,0.09325046092271805,-0.02129119634628296,0.06221133843064308,-0.011278467252850533,-0.011908379383385181,0.003134318394586444,-0.000206261538551189,0.0001517267810413614,-0.002249222481623292,-0.006646887399256229,0.004692364018410444,-0.007237819489091635,-0.007226348854601383,-0.007152711972594261,-0.0253487266600132,-0.020920274779200554,0.009556077420711517,0.012392302975058556,-0.000525382230989635,-0.01244023721665144,0.006861621513962746,0.3782147169113159,-0.521640419960022,0.20280444622039795,0.4175792336463928,-0.002740565687417984,0.03718394786119461,-0.1571854054927826,0.30130794644355774,-1.196452021598816,0.5001172423362732,-0.8802639245986938,1.499117374420166,0.3779110908508301,-0.5210126042366028,0.2074906975030899,0.4159100651741028,-0.0026879049837589264,0.03475052863359451,-0.1562405228614807,0.30079272389411926,-1.1970006227493286,0.49940329790115356,-0.8801281452178955,1.4994540214538574
400,8.0,0.0,0.0,0.0,stop,2,1.5200000000000005,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009497666731476784,-0.003207114990800619,-0.0015081354649737477,0.005666445009410381,-0.005996691528707743,0.00928588304668665,0.005591546185314655,0.014157833531498909,-0.9998841285705566,1.4999252557754517,0.15387123823165894,0.025056518614292145,0.0,0.0,0.0,0.005666445009410381,-0.005996691528707743,0.00928588304668665,0.005591546185314655,0.014157833531498909,-0.9998841285705566,0.0,0.0,0.0,0.09619291126728058,-0.15387123823165894,-0.028525589033961296,0.09310556203126907,-0.021667717024683952,0.062143370509147644,-0.011669949628412724,-0.011700262315571308,0.0031379577703773975,-0.00020985942683182657,0.00015901071310508996,-0.002247158670797944,-0.006574904080480337,0.004588913172483444,-0.00706008356064558,-0.007124454714357853,-0.007106288336217403,-0.025056518614292145,-0.020952798426151276,0.010111622512340546,0.01214849017560482,-0.0004531686136033386,-0.012769367545843124,0.009093061089515686,0.3779110908508301,-0.5210126042366028,0.2074906975030899,0.4159100651741028,-0.0026879049837589264,0.03475052863359451,-0.1562405228614807,0.30079272389411926,-1.1970006227493286,0.49940329790115356,-0.8801281452178955,1.4994540214538574,0.378365695476532,-0.5203946828842163,0.21183772385120392,0.41404831409454346,-0.003272775560617447,0.032327599823474884,-0.15570220351219177,0.3011215925216675,-1.1967566013336182,0.4988594055175781,-0.8797962665557861,1.4999252557754517
401,8.02,0.0,0.0,0.0,stop,2,1.54,77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009324027225375175,-0.003166626440361142,-0.0016837152652442455,0.005550621077418327,-0.005820547696202993,0.009260201826691628,0.005551557056605816,0.014093667268753052,-0.9998852610588074,1.499945878982544,0.15409214794635773,0.02637489326298237,0.0,0.0,0.0,0.005550621077418327,-0.005820547696202993,0.009260201826691628,0.005551557056605816,0.014093667268753052,-0.9998852610588074,0.0,0.0,0.0,0.0959012433886528,-0.15409214794635773,-0.028680533170700073,0.09295541048049927,-0.022039745002985,0.06209607794880867,-0.012061648070812225,-0.011493079364299774,0.003141853492707014,-0.00020968065655324608,0.0001526905980426818,-0.002242748625576496,-0.006413518451154232,0.004553185775876045,-0.006666777189821005,-0.007339728530496359,-0.0065208007581532,-0.02637489326298237,-0.020855925977230072,0.009678981266915798,0.01297689974308014,-0.000216776505112648,-0.014442537911236286,0.010068581439554691,0.378365695476532,-0.5203946828842163,0.21183772385120392,0.41404831409454346,-0.003272775560617447,0.032327599823474884,-0.15570220351219177,0.3011215925216675,-1.1967566013336182,0.4988594055175781,-0.8797962665557861,1.4999252557754517,0.3791964054107666,-0.5193284749984741,0.21631693840026855,0.4120752811431885,-0.004414472728967667,0.03071243315935135,-0.15612632036209106,0.30221039056777954,-1.1960313320159912,0.4979856610298157,-0.8792365789413452,1.499945878982544
402,8.040000000000001,0.0,0.0,0.0,stop,2,1.5599999999999996,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009264586493372917,-0.003223579144105315,-0.0015047661727294326,0.005547652021050453,-0.0058871000073850155,0.009097267873585224,0.005515002645552158,0.014025100506842136,-0.9998864531517029,1.500571846961975,0.1543056219816208,0.025629114359617233,0.0,0.0,0.0,0.005547652021050453,-0.0058871000073850155,0.009097267873585224,0.005515002645552158,0.014025100506842136,-0.9998864531517029,0.0,0.0,0.0,0.09562037885189056,-0.1543056219816208,-0.028830984607338905,0.0928116962313652,-0.022404968738555908,0.062063638120889664,-0.012437531724572182,-0.0112959248945117,0.003145652124658227,-0.00021523519535548985,0.00015089503722265363,-0.0022564479149878025,-0.006345575209707022,0.00433468958362937,-0.006637506186962128,-0.007239960134029388,-0.006856647320091724,-0.025629114359617233,-0.02084585651755333,0.010718590579926968,0.01204721350222826,-0.00021888079936616123,-0.013350722379982471,0.013551776297390461,0.3791964054107666,-0.5193284749984741,0.21631693840026855,0.4120752811431885,-0.004414472728967667,0.03071243315935135,-0.15612632036209106,0.30221039056777954,-1.1960313320159912,0.4979856610298157,-0.8792365789413452,1.499945878982544,0.37911421060562134,-0.5189138650894165,0.22086526453495026,0.4102175235748291,-0.004983279854059219,0.028177447617053986,-0.15573075413703918,0.30235424637794495,-1.196133017539978,0.4976022243499756,-0.8791029453277588,1.500571846961975
403,8.06,0.0,0.0,0.0,stop,2,1.580000000000001,79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00916620809584856,-0.0033516334369778633,-0.0012970243114978075,0.005554518662393093,-0.004908652510493994,0.009640330448746681,0.005478236358612776,0.013968233950436115,-0.9998874068260193,1.5012803077697754,0.15454035997390747,0.02728983201086521,0.0,0.0,0.0,0.005554518662393093,-0.004908652510493994,0.009640330448746681,0.005478236358612776,0.013968233950436115,-0.9998874068260193,0.0,0.0,0.0,0.09532393515110016,-0.15454035997390747,-0.028972288593649864,0.09267633408308029,-0.02277102693915367,0.062049537897109985,-0.012817539274692535,-0.011099378578364849,0.003144016955047846,-0.00021934662072453648,0.00015195195737760514,-0.002256404608488083,-0.007912609726190567,0.002303867135196924,-0.007117645349353552,-0.007961058989167213,-0.00663572596386075,-0.02728983201086521,-0.021229226142168045,0.01142076961696148,0.01113164983689785,0.002634793519973755,-0.012374889105558395,0.014662092551589012,0.37911421060562134,-0.5189138650894165,0.22086526453495026,0.4102175235748291,-0.004983279854059219,0.028177447617053986,-0.15573075413703918,0.30235424637794495,-1.196133017539978,0.4976022243499756,-0.8791029453277588,1.500571846961975,0.3815501928329468,-0.5169797539710999,0.22593238949775696,0.4079567790031433,-0.006625328212976456,0.02722940593957901,-0.15678155422210693,0.30449092388153076,-1.1939605474472046,0.4972792863845825,-0.8781958818435669,1.5012803077697754
404,8.08,-0.800000011920929,0.0,0.0,backward,3,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.009000062011182308,-0.0033034831285476685,-0.0015051780501380563,0.005721285007894039,-0.005956537090241909,0.009044325910508633,0.0054424661211669445,0.013908862136304379,-0.9998884797096252,1.9771840572357178,0.15477070212364197,0.029340334236621857,0.0,0.0,0.0,0.005721285007894039,-0.005956537090241909,0.009044325910508633,0.0054424661211669445,0.013908862136304379,-0.9998884797096252,-0.800000011920929,0.0,0.0,0.0950298011302948,-0.15477070212364197,-0.029113106429576874,0.09254162758588791,-0.02313465066254139,0.06203596666455269,-0.013195525854825974,-0.010906870476901531,0.0031380709260702133,-0.00022012085537426174,0.00014801193901803344,-0.0022597473580390215,-0.0062411390244960785,0.004040947183966637,-0.006324452813714743,-0.007098143920302391,-0.007591697853058577,-0.029340334236621857,-0.020542887970805168,0.011918848380446434,0.010703620500862598,-7.238623220473528e-05,-0.013298483565449715,0.017678534612059593,0.3815501928329468,-0.5169797539710999,0.22593238949775696,0.4079567790031433,-0.006625328212976456,0.02722940593957901,-0.15678155422210693,0.30449092388153076,-1.1939605474472046,0.4972792863845825,-0.8781958818435669,1.5012803077697754,0.4688400626182556,0.8078218698501587,0.4055944085121155,-0.012132570147514343,-1.1064667701721191,0.024963080883026123,-0.2471941113471985,1.9771840572357178,-0.2271900773048401,-0.37983351945877075,0.18510159850120544,0.5273371338844299
405,8.1,-0.800000011920929,0.0,0.0,backward,3,0.019999999999999574,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07706373929977417,0.025508692488074303,0.0026946966536343098,-0.05106404423713684,0.00292423483915627,0.01849895715713501,0.0055389623157680035,0.013958991505205631,-0.999887228012085,3.184981107711792,0.14748618006706238,0.3727988600730896,0.0,0.0,0.0,-0.05106404423713684,0.00292423483915627,0.01849895715713501,0.0055389623157680035,0.013958991505205631,-0.999887228012085,-0.800000011920929,0.0,0.0,0.09538669139146805,-0.14748618006706238,-0.02845808118581772,0.09195752441883087,-0.02539309859275818,0.06029363349080086,-0.016235440969467163,-0.008851837366819382,0.0025638791266828775,-0.0169486366212368,0.004324716981500387,-0.0019267327152192593,-0.015241249464452267,0.3727988600730896,0.021438591182231903,0.004768914543092251,-0.23280145227909088,0.00153438001871109,-0.14433687925338745,0.17824028432369232,-0.11170821636915207,-0.016328424215316772,0.020806923508644104,0.0909893810749054,0.4688400626182556,0.8078218698501587,0.4055944085121155,-0.012132570147514343,-1.1064667701721191,0.024963080883026123,-0.2471941113471985,1.9771840572357178,-0.2271900773048401,-0.37983351945877075,0.18510159850120544,0.5273371338844299,0.6907362341880798,1.1703054904937744,0.9660391211509705,-0.0061880797147750854,-2.0091636180877686,-0.34328508377075195,0.3217061161994934,3.184981107711792,-0.13183215260505676,-0.6157642602920532,0.2297523021697998,0.5594912767410278
406,8.120000000000001,-0.800000011920929,0.0,0.0,backward,3,0.03999999999999915,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.16719932854175568,0.0606217160820961,-0.002114630304276943,-0.11015709489583969,0.022312112152576447,0.037579938769340515,0.006201901938766241,0.015637723729014397,-0.9998584985733032,3.7740461826324463,0.13670550286769867,0.8918830156326294,0.0,0.0,0.0,-0.11015709489583969,0.022312112152576447,0.037579938769340515,0.006201901938766241,0.015637723729014397,-0.9998584985733032,-0.800000011920929,0.0,0.0,0.09549328684806824,-0.13670550286769867,-0.0250391848385334,0.0919213742017746,-0.03800555318593979,0.05511689558625221,-0.015557278878986835,-0.003325361292809248,0.000308643706375733,-0.046503979712724686,0.011494818143546581,-0.0008569199708290398,0.0016676754457876086,0.4364703297615051,0.04127602279186249,0.010996820405125618,-0.8918830156326294,0.009260322898626328,0.007755741477012634,0.2993738651275635,-0.0034348946064710617,-0.007083728909492493,0.0170297808945179,0.03608393669128418,0.6907362341880798,1.1703054904937744,0.9660391211509705,-0.0061880797147750854,-2.0091636180877686,-0.34328508377075195,0.3217061161994934,3.184981107711792,-0.13183215260505676,-0.6157642602920532,0.2297523021697998,0.5594912767410278,0.7396281361579895,1.2327768802642822,1.5057660341262817,0.15154679119586945,-2.4245738983154297,-0.65232253074646,0.8518873453140259,3.7740461826324463,-0.12295529246330261,-0.6886115074157715,0.17990520596504211,0.7192244529724121
407,8.14,-0.800000011920929,0.0,0.0,backward,3,0.0600000000000005,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2501116096973419,0.09032069146633148,-0.011049688793718815,-0.19307462871074677,0.047860316932201385,0.06544703990221024,0.007085601799190044,0.019251622259616852,-0.9997895359992981,4.0439629554748535,0.1280004233121872,0.9486662149429321,0.0,0.0,0.0,-0.19307462871074677,0.047860316932201385,0.06544703990221024,0.007085601799190044,0.019251622259616852,-0.9997895359992981,-0.800000011920929,0.0,0.0,0.09546341747045517,-0.1280004233121872,-0.018190130591392517,0.09256463497877121,-0.06127838045358658,0.04748771712183952,-0.011637450195848942,0.003997275605797768,0.0003676565829664469,-0.07468847185373306,0.017098981887102127,-0.0014504498103633523,0.004884365946054459,0.16444078087806702,0.15321476757526398,-0.002701972611248493,-0.9486662149429321,-0.004724952857941389,0.009103387594223022,0.39627838134765625,-0.0451095812022686,-0.01268371008336544,0.021687112748622894,-0.04049711674451828,0.7396281361579895,1.2327768802642822,1.5057660341262817,0.15154679119586945,-2.4245738983154297,-0.65232253074646,0.8518873453140259,3.7740461826324463,-0.12295529246330261,-0.6886115074157715,0.17990520596504211,0.7192244529724121,0.7391656637191772,1.1115427017211914,1.9473979473114014,0.24989350140094757,-2.6763617992401123,-0.7801535129547119,1.3654967546463013,4.0439629554748535,-0.08752617239952087,-0.6810999512672424,0.04781828820705414,0.8409154415130615
408,8.16,-0.800000011920929,0.0,0.0,backward,3,0.08000000000000007,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.33195042610168457,0.12460856139659882,-0.05034317821264267,-0.26081764698028564,0.0311511792242527,0.11195769906044006,0.0079495245590806,0.025415606796741486,-0.9996453523635864,3.3910109996795654,0.12597641348838806,1.9594703912734985,0.0,0.0,0.0,-0.26081764698028564,0.0311511792242527,0.11195769906044006,0.0079495245590806,0.025415606796741486,-0.9996453523635864,-0.800000011920929,0.0,0.0,0.09532266110181808,-0.12597641348838806,-0.005554259289056063,0.09406333416700363,-0.09601648151874542,0.040037602186203,-0.0017919219098985195,0.013800535351037979,0.00023878437059465796,-0.09514189511537552,0.019537411630153656,-0.0014366445830091834,0.0050026774406433105,-0.030066456645727158,0.41724705696105957,0.006958372890949249,-1.9594703912734985,-0.006712278351187706,0.4134015142917633,0.6283990740776062,-0.04556092992424965,0.000337958917953074,0.022891344502568245,0.09484286606311798,0.7391656637191772,1.1115427017211914,1.9473979473114014,0.24989350140094757,-2.6763617992401123,-0.7801535129547119,1.3654967546463013,4.0439629554748535,-0.08752617239952087,-0.6810999512672424,0.04781828820705414,0.8409154415130615,0.41029423475265503,1.2345623970031738,1.829816222190857,0.6117851138114929,-2.2402584552764893,-1.1879373788833618,1.9059948921203613,3.3910109996795654,-0.5364759564399719,-0.5702913403511047,-0.02683347463607788,1.1955989599227905
409,8.18,-0.800000011920929,0.0,0.0,backward,3,0.09999999999999964,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.36092838644981384,0.14982877671718597,-0.030574586242437363,-0.2270752489566803,0.06189631670713425,0.06928951293230057,0.008791249245405197,0.03127375990152359,-0.9994722008705139,3.716714859008789,0.12380123138427734,1.3536428213119507,0.0,0.0,0.0,-0.2270752489566803,0.06189631670713425,0.06928951293230057,0.008791249245405197,0.03127375990152359,-0.9994722008705139,-0.800000011920929,0.0,0.0,0.0939648449420929,-0.12380123138427734,0.006172975525259972,0.09432043880224228,-0.11249134689569473,0.027375001460313797,0.02422438934445381,0.02432403713464737,0.003413806902244687,-0.10497596859931946,0.0213298536837101,-0.0022635681089013815,-0.017453454434871674,-0.005548357963562012,0.23939886689186096,-0.06369362771511078,-0.8267388343811035,-0.3994387686252594,1.3536428213119507,0.6546950340270996,-0.2336845099925995,-0.02423223853111267,0.007716899272054434,0.049978647381067276,0.41029423475265503,1.2345623970031738,1.829816222190857,0.6117851138114929,-2.2402584552764893,-1.1879373788833618,1.9059948921203613,3.3910109996795654,-0.5364759564399719,-0.5702913403511047,-0.02683347463607788,1.1955989599227905,0.4580129384994507,1.2941991090774536,1.8592010736465454,0.386821448802948,-2.81160044670105,-1.1917206048965454,1.7305629253387451,3.716714859008789,-0.4238143861293793,-0.6283134818077087,0.06900665163993835,0.9931920766830444
410,8.2,-0.800000011920929,0.0,0.0,backward,3,0.11999999999999922,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4241339862346649,0.1781381517648697,-0.04856851324439049,-0.30170688033103943,0.060744863003492355,0.0659116581082344,0.01051742397248745,0.03779704123735428,-0.9992300868034363,3.511590003967285,0.13237376511096954,1.683762788772583,0.0,0.0,0.0,-0.30170688033103943,0.060744863003492355,0.0659116581082344,0.01051742397248745,0.03779704123735428,-0.9992300868034363,-0.800000011920929,0.0,0.0,0.09314337372779846,-0.12159794569015503,0.018031086772680283,0.09470179677009583,-0.13237376511096954,0.012138866819441319,0.0591098926961422,0.03884650766849518,5.190226511331275e-05,-0.113746777176857,0.023162495344877243,-0.001282743294723332,0.002582548651844263,-0.024098997935652733,0.3844272494316101,-0.015449520200490952,-1.0826263427734375,-0.5874767899513245,1.683762788772583,0.8535768985748291,-0.02938860096037388,-0.0010521545773372054,0.022705871611833572,0.1599557101726532,0.4580129384994507,1.2941991090774536,1.8592010736465454,0.386821448802948,-2.81160044670105,-1.1917206048965454,1.7305629253387451,3.716714859008789,-0.4238143861293793,-0.6283134818077087,0.06900665163993835,0.9931920766830444,0.29320621490478516,1.3867840766906738,1.5792349576950073,0.48448848724365234,-2.8577964305877686,-1.3182917833328247,1.5966960191726685,3.511590003967285,-0.6770379543304443,-0.5564232468605042,-0.0746430903673172,1.0948023796081543
411,8.22,-0.800000011920929,0.0,0.0,backward,3,0.1399999999999988,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4858053922653198,0.2033940851688385,-0.0619240440428257,-0.3252754807472229,0.09124839305877686,0.07284542918205261,0.011737415567040443,0.04539323225617409,-0.9989002346992493,3.4354398250579834,0.1558000147342682,1.722316026687622,0.0,0.0,0.0,-0.3252754807472229,0.09124839305877686,0.07284542918205261,0.011737415567040443,0.04539323225617409,-0.9989002346992493,-0.800000011920929,0.0,0.0,0.09279051423072815,-0.11801515519618988,0.03049062378704548,0.0949154943227768,-0.1558000147342682,-0.008136141113936901,0.0966545045375824,0.05340094864368439,0.0020038054790347815,-0.117996945977211,0.021632755175232887,-0.0025396288838237524,-0.03682209551334381,0.013721257448196411,0.3599802553653717,-0.04955078661441803,-0.9718047976493835,-0.7796493172645569,1.722316026687622,0.9299068450927734,-0.22178922593593597,-0.03652738779783249,0.0028125308454036713,0.06914417445659637,0.29320621490478516,1.3867840766906738,1.5792349576950073,0.48448848724365234,-2.8577964305877686,-1.3182917833328247,1.5966960191726685,3.511590003967285,-0.6770379543304443,-0.5564232468605042,-0.0746430903673172,1.0948023796081543,0.13697759807109833,1.3945882320404053,1.1617213487625122,0.556017279624939,-2.879751682281494,-1.2182787656784058,1.3014085292816162,3.4354398250579834,-0.8215354681015015,-0.4236854910850525,-0.20896367728710175,1.1030943393707275
412,8.24,-0.800000011920929,0.0,0.0,backward,3,0.16000000000000014,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5535467863082886,0.22226199507713318,-0.07324352115392685,-0.3753734230995178,0.07427042722702026,0.049837157130241394,0.013309706933796406,0.05303780362010002,-0.9985038042068481,3.1291682720184326,0.175808385014534,1.1484256982803345,0.0,0.0,0.0,-0.3753734230995178,0.07427042722702026,0.049837157130241394,0.013309706933796406,0.05303780362010002,-0.9985038042068481,-0.800000011920929,0.0,0.0,0.0923704132437706,-0.11180847138166428,0.03965827450156212,0.09461577981710434,-0.175808385014534,-0.02755761332809925,0.12530411779880524,0.07202271372079849,0.0014129013288766146,-0.11841133236885071,0.016353098675608635,-0.0012599986512213945,-0.017763175070285797,0.07648752629756927,0.2886166274547577,-0.011348959989845753,-1.030732274055481,-0.8325181007385254,1.1484256982803345,1.102426528930664,-0.09237945824861526,-0.024398842826485634,-0.1281665563583374,0.20447611808776855,0.13697759807109833,1.3945882320404053,1.1617213487625122,0.556017279624939,-2.879751682281494,-1.2182787656784058,1.3014085292816162,3.4354398250579834,-0.8215354681015015,-0.4236854910850525,-0.20896367728710175,1.1030943393707275,-0.20829977095127106,1.1830992698669434,0.6615960001945496,0.5092833638191223,-2.7766902446746826,-0.9708537459373474,1.0809293985366821,3.1291682720184326,-0.8389860391616821,-0.2732497453689575,-0.37183934450149536,1.08980393409729
413,8.26,-0.800000011920929,0.0,0.0,backward,3,0.17999999999999972,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6108116507530212,0.2154848277568817,-0.09578762948513031,-0.3184025287628174,0.03736406937241554,0.01892600767314434,0.014214854687452316,0.06063998490571976,-0.9980584979057312,3.1016738414764404,0.20005372166633606,2.70094633102417,0.0,0.0,0.0,-0.3184025287628174,0.03736406937241554,0.01892600767314434,0.014214854687452316,0.06063998490571976,-0.9980584979057312,-0.800000011920929,0.0,0.0,0.09255624562501907,-0.10172828286886215,0.04324500262737274,0.09437452256679535,-0.20005372166633606,-0.04240802675485611,0.13730041682720184,0.09257151186466217,0.0017798105254769325,-0.10738078504800797,0.03725702315568924,-0.0007188806775957346,0.0007418841123580933,0.35732904076576233,0.2962951362133026,-0.02090146392583847,-0.44160258769989014,-0.6956326365470886,-0.5581760406494141,1.0943272113800049,0.8158328533172607,0.0033935829997062683,-2.70094633102417,0.1271716058254242,-0.20829977095127106,1.1830992698669434,0.6615960001945496,0.5092833638191223,-2.7766902446746826,-0.9708537459373474,1.0809293985366821,3.1291682720184326,-0.8389860391616821,-0.2732497453689575,-0.37183934450149536,1.08980393409729,-0.27079176902770996,0.6417317986488342,0.2528538107872009,-0.16944138705730438,-2.878146171569824,-0.1836351752281189,0.8251851797103882,3.1016738414764404,-0.22820895910263062,-0.07138513028621674,-0.4530007243156433,0.880183219909668
414,8.28,-0.800000011920929,0.0,0.0,backward,3,0.1999999999999993,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6747541427612305,0.2176228165626526,-0.15516860783100128,-0.23487329483032227,-0.11848906427621841,-0.05342492088675499,0.014663138426840305,0.06700392067432404,-0.9976449608802795,1.7484883069992065,0.23684069514274597,1.9188040494918823,0.0,0.0,0.0,-0.23487329483032227,-0.11848906427621841,-0.05342492088675499,0.014663138426840305,0.06700392067432404,-0.9976449608802795,-0.800000011920929,0.0,0.0,0.0926913172006607,-0.0864056646823883,0.04237861558794975,0.09394000470638275,-0.23684069514274597,-0.04195069894194603,0.13417324423789978,0.12093131244182587,3.444246132744411e-08,-0.07713571190834045,0.06676547229290009,1.9625389541033655e-05,0.00032536929938942194,0.8956875205039978,-0.08782283216714859,0.01818852499127388,-1.9188040494918823,-0.23929309844970703,-0.20129618048667908,1.2850428819656372,1.0409410606371239e-05,0.2876233458518982,1.323867678642273,0.023721076548099518,-0.27079176902770996,0.6417317986488342,0.2528538107872009,-0.16944138705730438,-2.878146171569824,-0.1836351752281189,0.8251851797103882,3.1016738414764404,-0.22820895910263062,-0.07138513028621674,-0.4530007243156433,0.880183219909668,-1.7484883069992065,-0.22752755880355835,-0.24418610334396362,-0.20025162398815155,-1.520303726196289,0.2391810119152069,-0.33572709560394287,1.226235032081604,-0.2435287982225418,0.2135298103094101,-0.7291895151138306,0.47312939167022705
